,Unnamed: 0,Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Suspicious_Flags,Fraud_Label,Claim_Type_Home Damage,Claim_Type_Medical,Claim_Type_Vehicle,Claim_Year,Claim_Month,Claim_Day,Annual_Income,Claim_to_Income_Ratio,Policy_Issuance_Date,Days_Since_Issuance,Short_Period_Claim,Elliptic_Anomaly,Isolation_Anomaly,LOF_Anomaly,Fraud_Probability_Score,policy_issue_Year,policy_issue_Month,policy_issue_Day
338,338,24eeb4a6-c145-45c7-9d98-6115f05eeefe,2021-03-02,0a4e2552-8005-4b10-a6c1-4dca8255da61,4393.03,0,0,0,0,1,2021,3,2,184343,0.0238307394368107,2020-09-07,176,True,Normal,1,Normal,0.0,2020,9,7
339,339,b6adf48b-2314-40c8-89f6-44050b990034,2021-11-02,2620f9a9-74fd-43d1-84f2-fd0f79474bfa,39066.33,0,0,0,1,0,2021,11,2,198974,0.1963388683948656,2020-08-27,432,False,Normal,0,Normal,0.0,2020,8,27
340,340,23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,2021-10-24,6498abe9-2999-4bef-918b-2f219cf20859,25742.63,0,0,0,0,1,2021,10,24,38925,0.6613392421323058,2020-12-13,315,True,Anomaly,1,Anomaly,0.0,2020,12,13
341,341,d7b4c294-bd44-489d-9dd2-f9defd98fe33,2021-09-01,827c9f8c-d40a-45e9-81df-6517561c9210,32449.43,1,1,0,1,0,2021,9,1,166312,0.1951117778632931,2020-05-30,459,False,Normal,0,Normal,0.0,2020,5,30
342,342,901bcdef-b56f-48ce-bd66-971e88476c56,2021-09-02,54cc1e2a-5e4c-4287-8442-51dbd0d4ea67,7748.99,1,0,0,1,0,2021,9,2,166835,0.0464470285012137,2019-01-25,951,False,Normal,1,Normal,0.0,2019,1,25
343,343,6aa26216-fada-48f5-9c0f-0bdcac7e937c,2023-02-03,df41e335-b9ae-48e4-a615-99c8cbf81f86,38078.04,1,1,0,1,0,2023,2,3,112767,0.3376700630503604,2021-03-08,697,False,Normal,0,Normal,0.0,2021,3,8
344,344,98cf1188-06d2-4913-a117-3719b023a0ea,2022-07-19,f8d8b7f1-c86c-4544-a7d4-cf50f791f1e5,38755.98,0,0,0,0,1,2022,7,19,150428,0.2576380726992315,2022-05-09,71,True,Normal,0,Normal,0.0,2022,5,9
345,345,3a4045dd-93df-4907-9416-e4dcc6b28def,2023-10-12,86341718-2ba6-4db3-bafe-b1149561c813,29183.67,0,0,1,0,0,2023,10,12,158597,0.1840114882374824,2022-08-04,434,False,Normal,0,Normal,0.0,2022,8,4
346,346,c64c9647-9ea7-417c-b89f-7039a107cc46,2024-05-18,3e00980e-ae44-4e21-9258-64f225d4a0fc,31947.27,0,0,1,0,0,2024,5,18,149921,0.213094029522215,2022-11-16,549,False,Normal,0,Normal,0.1185702573333365,2022,11,16
347,347,b35556a5-f2bd-42f2-9293-f70508150147,2020-09-20,6b352f85-504e-4687-b0e7-e75604d9145e,16148.88,1,0,0,0,1,2020,9,20,124544,0.1296640544707091,2018-03-30,905,False,Normal,0,Normal,0.0,2018,3,30
348,348,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,2022-03-23,78bb22a5-eba7-42d2-9c89-d374c66495a7,15489.61,0,0,0,0,1,2022,3,23,116361,0.133116851866175,2021-01-14,433,False,Normal,0,Normal,0.0,2021,1,14
349,349,ba370623-bc5f-44dd-992f-3c1edf70fb2a,2020-06-25,8f964685-3514-4890-84c8-6c4623595fa4,4172.44,0,0,0,0,1,2020,6,25,90682,0.0460117774199951,2019-03-29,454,False,Normal,0,Normal,0.0,2019,3,29
350,350,7a768555-a987-4218-bf84-faef5336723b,2022-10-20,75ac824c-2c55-4ef7-b4e9-573450521700,41668.98,0,0,0,1,0,2022,10,20,186983,0.2228490290561174,2020-08-10,801,False,Normal,0,Normal,0.0,2020,8,10
351,351,8bd88fcd-57a2-4e4e-887b-03e5e980f808,2021-12-11,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,4969.68,0,0,1,0,0,2021,12,11,107712,0.0461385918003565,2019-11-16,756,False,Normal,0,Normal,0.2602206577482193,2019,11,16
352,352,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,2023-03-23,476cf68c-3f1b-40d0-b514-105831383975,27938.66,0,0,1,0,0,2023,3,23,74435,0.37534305098408,2022-10-29,145,True,Anomaly,0,Normal,0.0,2022,10,29
353,353,f1053252-3990-42c9-8c6a-70f48edec44d,2025-01-14,b4746349-49fc-4cd8-856b-ad4c4c3077c4,40585.89,1,1,1,0,0,2025,1,14,117788,0.344567273406459,2024-07-15,183,True,Normal,1,Normal,0.0,2024,7,15
354,354,7d2f4e58-b47a-4c5b-b0b3-901535102852,2021-10-04,ef3a6f27-ef06-4ccb-8f7c-1d59594b2a3a,30447.79,1,1,1,0,0,2021,10,4,125823,0.2419890640026068,2021-07-16,80,True,Normal,0,Normal,0.0,2021,7,16
355,355,49ac9087-4601-4028-b8be-ff3dcb9faf6d,2020-10-12,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,3562.75,0,0,0,1,0,2020,10,12,47195,0.0754899883462231,2019-05-26,505,False,Normal,0,Normal,0.2200965753933655,2019,5,26
356,356,585abefb-d181-4f77-a500-1423faebcd19,2024-12-12,0ac4de85-4a5b-4aff-a57f-7595cdfb4db9,49128.09,0,0,0,1,0,2024,12,12,52911,0.928504280773374,2023-10-01,438,False,Anomaly,1,Anomaly,0.0,2023,10,1
357,357,143b45e3-b6d1-46bb-b48f-709c49a22441,2021-11-26,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,12763.31,0,0,0,0,1,2021,11,26,37470,0.3406274352815586,2019-06-29,881,False,Anomaly,1,Anomaly,0.0,2019,6,29
358,358,d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,2022-11-12,4588fc1b-b238-4849-8fe0-69b6eedaa802,30685.37,0,0,0,0,1,2022,11,12,47208,0.6500036010845619,2020-12-02,710,False,Anomaly,0,Anomaly,0.0,2020,12,2
359,359,bdab07e7-9d9d-428e-9bf6-45f623245211,2023-02-09,e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,20734.09,0,0,0,0,1,2023,2,9,64385,0.3220329269239729,2021-02-26,713,False,Normal,0,Normal,0.0,2021,2,26
360,360,3b9b2d45-a350-45e4-b9c5-9df987f255d6,2020-06-07,78ef7666-b7a4-4719-948e-1f6b69ce1e4e,31728.89,1,1,0,0,1,2020,6,7,146255,0.2169422583843287,2017-11-07,943,False,Normal,0,Normal,0.0,2017,11,7
361,361,23310a28-c550-4ca8-ae62-990c19bd4f93,2020-03-13,286ed390-edd9-4a1a-ba58-5b278ce3e7c3,5178.04,0,0,1,0,0,2020,3,13,69621,0.074374685798825,2018-03-22,722,False,Normal,0,Normal,0.025081338643676,2018,3,22
362,362,e1721c83-ef5e-4376-a723-fb72682b163a,2024-07-25,c1836315-330f-4be1-a689-b4247a3a10e1,42652.53,0,0,1,0,0,2024,7,25,152828,0.2790884523778365,2023-01-07,565,False,Normal,0,Normal,0.0,2023,1,7
363,363,4910fade-5238-4bf2-8988-e418f6c31218,2023-05-28,a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,29345.61,0,0,0,1,0,2023,5,28,151609,0.1935611342334558,2021-11-08,566,False,Normal,0,Normal,0.0444718771729547,2021,11,8
364,364,bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,2023-10-16,ebe5841f-e9c9-4c52-898c-60b3efc9909e,32974.71,0,0,1,0,0,2023,10,16,134219,0.2456784061869034,2022-07-14,459,False,Normal,0,Normal,0.0,2022,7,14
365,365,d66d4627-e1da-4e6a-aafa-828c2cd10b9f,2021-01-19,d61169a1-ff46-46bf-894d-916deb6d2fed,46931.11,0,1,0,0,1,2021,1,19,121315,0.3868533157482586,2018-05-09,986,False,Normal,1,Anomaly,0.6794613902054225,2018,5,9
366,366,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,2024-11-09,4a1a81f5-ed10-4004-9f4e-713ef64e3dfc,32352.92,0,0,0,0,1,2024,11,9,102412,0.3159094637347185,2023-04-07,582,False,Normal,0,Normal,0.0,2023,4,7
367,367,4c636e95-025f-4543-8997-623ae0723d96,2023-01-05,55c551fc-fba5-4cc8-adaf-37661b780ede,41533.47,0,0,1,0,0,2023,1,5,196780,0.2110655046244537,2021-02-03,701,False,Normal,0,Normal,0.0,2021,2,3
368,368,a42d0cd7-fd35-4f6a-b450-388748d90846,2022-11-21,225aed6c-f045-4043-a3a6-8a707e710b55,5125.92,0,0,1,0,0,2022,11,21,54523,0.0940139023898171,2021-11-06,380,False,Normal,0,Normal,0.0,2021,11,6
369,369,45d8a6ad-77d0-459e-8114-14f8d9df0d0e,2021-02-19,bb2aa146-2999-494c-94a7-b69b1cd66b09,18448.58,0,0,0,1,0,2021,2,19,112522,0.1639553154049874,2018-10-24,849,False,Normal,0,Normal,0.0,2018,10,24
370,370,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,2021-02-07,4b86b5a1-ca6f-4ff8-964c-fbd2bc92fd81,38424.73,1,1,0,1,0,2021,2,7,189176,0.203116304393792,2019-05-19,630,False,Normal,0,Normal,0.1105544504749772,2019,5,19
371,371,317304b5-c1dd-484a-aca5-8d95915a1c30,2021-01-18,67ce378f-e5a4-483b-a383-889adb2c6ac8,7309.48,1,0,0,1,0,2021,1,18,195740,0.0373428016756922,2018-09-06,865,False,Normal,0,Normal,0.020001665981249,2018,9,6
372,372,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,2020-08-09,fb4fb88a-2f4d-4219-986b-2880ab545a15,25630.64,0,0,1,0,0,2020,8,9,192288,0.1332929772008653,2020-04-10,121,True,Normal,0,Normal,0.0,2020,4,10
373,373,ef9240b6-52d7-4f10-ba3a-6e9623ff23d3,2021-05-31,725d4259-3c4b-4eec-a231-ee7342c2d2eb,2368.5,0,0,0,0,1,2021,5,31,155099,0.0152708914951095,2019-10-02,607,False,Normal,1,Anomaly,0.0,2019,10,2
374,374,546252e7-f43b-4052-8459-bd6ec0f63229,2021-09-06,42f525b9-02ed-43ce-92a8-1713b90ed44b,30063.7,1,1,0,1,0,2021,9,6,132267,0.227295546130176,2019-05-03,857,False,Normal,0,Normal,0.0,2019,5,3
375,375,3c7e5368-b159-4847-9c0b-9b10a757cb10,2020-06-25,28e333b6-4e8a-4c4b-b724-20411e43fbd2,41651.58,0,0,1,0,0,2020,6,25,95914,0.4342596492691369,2019-12-18,190,True,Normal,0,Normal,0.0,2019,12,18
376,376,ec50ace4-80a5-4e65-afa2-855967c96204,2024-08-25,b0b6dedf-4f9c-4027-8514-4d98b41c504f,22164.83,0,0,0,0,1,2024,8,25,73851,0.3001290436148461,2022-09-17,708,False,Normal,0,Normal,0.0,2022,9,17
377,377,f0cd7f05-ea87-455e-a382-95d31e0ef546,2021-08-25,f5159494-3818-4fd3-b889-936a9d5817e8,48494.64,1,1,1,0,0,2021,8,25,147047,0.3297900671213966,2020-04-07,505,False,Normal,0,Normal,0.1394627452869225,2020,4,7
378,378,74797b61-2737-4b52-ba6a-210722319050,2023-11-30,b3b26337-6a74-4bb7-9fa5-e0aa9b11b530,37552.56,1,1,0,0,1,2023,11,30,161737,0.232182864774294,2021-12-20,710,False,Normal,0,Normal,0.0,2021,12,20
379,379,c1e1b94a-7888-4058-a9ad-0e9b8c9aa1e9,2022-11-11,c3093b6e-37e9-42e2-935a-c07aaa0217d0,12338.84,0,0,0,0,1,2022,11,11,150719,0.08186651981502,2020-11-24,717,False,Normal,0,Normal,0.0,2020,11,24
380,380,98874bfe-c136-4c65-ae2a-e3413f59e4f2,2024-07-16,87365a84-725e-434d-8687-9aa914f573d0,34076.19,0,0,1,0,0,2024,7,16,84866,0.4015293521551623,2022-12-26,568,False,Normal,0,Normal,0.0,2022,12,26
381,381,ead08c89-13fe-4a29-9c9d-eee0b42a0456,2022-12-29,e723ada3-8c32-4db2-942a-895e0fcf601f,14447.7,0,0,0,0,1,2022,12,29,117433,0.1230293018146517,2021-06-29,548,False,Normal,0,Normal,0.0,2021,6,29
382,382,89628f6e-929c-43b3-b3c0-8bf18167999f,2020-12-02,711c7673-8535-4a69-9abf-984e53ff8461,8521.88,0,0,0,1,0,2020,12,2,169006,0.0504235352591032,2020-02-04,302,True,Normal,1,Anomaly,0.1971866246499277,2020,2,4
383,383,b787ef8d-3495-411e-ae27-d4321dc1e7eb,2023-02-02,720b274b-82a7-4586-a61d-9cde1747f387,12875.16,0,0,1,0,0,2023,2,2,181898,0.0707823065674169,2022-02-18,349,True,Normal,0,Normal,0.0,2022,2,18
384,384,21c71aa3-7414-43b5-8e3e-25f2cf0671c7,2022-09-27,8f0d5540-0ec7-4662-905c-7bdd74f0beae,46747.53,0,0,1,0,0,2022,9,27,143281,0.3262646826864692,2021-03-24,552,False,Normal,0,Normal,0.0,2021,3,24
385,385,4ee4334e-ce92-4136-ac3a-812f765e6cb5,2023-10-16,00c59f30-d103-4424-8124-1bb4655ce508,14610.62,1,0,0,1,0,2023,10,16,192051,0.0760767712742969,2022-01-03,651,False,Normal,0,Normal,0.0,2022,1,3
386,386,12b2102d-940c-4503-b7c8-6152beed0af9,2020-05-25,8a89b0f0-1052-41d3-b34c-6c7358330b30,7793.76,1,0,0,0,1,2020,5,25,61720,0.1262760855476344,2020-04-09,46,True,Normal,1,Anomaly,0.0,2020,4,9
387,387,e4eb8000-ef40-4162-8f6c-e9bffe7ee362,2020-07-08,497ec6d1-081f-46dc-b8d9-a88aef0bea4f,40926.81,0,1,0,0,1,2020,7,8,151944,0.2693545648396777,2020-03-30,100,True,Normal,0,Normal,0.0,2020,3,30
388,388,22ab7752-c4db-4a62-ae13-418d68ab80ea,2024-01-02,f6ba745b-a558-41e3-bab2-b77dfa740cc8,21037.4,0,0,0,0,1,2024,1,2,168377,0.1249422427053576,2023-04-07,270,True,Normal,1,Normal,0.0,2023,4,7
389,389,e42e707a-fe2b-4987-9fdc-abbf6b9cd71c,2022-01-31,60a399d4-e821-4716-aac8-0da1de9f6f5b,49729.0,1,1,0,0,1,2022,1,31,185039,0.2687487502634579,2019-11-10,813,False,Normal,1,Anomaly,0.0,2019,11,10
390,390,f6d22a7b-aec7-4a82-948b-4376602a4e57,2023-06-26,dc3bbdd8-a74e-42a9-a20b-9ea98a0f9508,16274.9,0,0,0,1,0,2023,6,26,192266,0.0846478316499017,2022-07-13,348,True,Normal,0,Normal,0.0,2022,7,13
391,391,fe2b34d8-2db0-428d-9e5e-be5459077299,2022-11-10,fa8dae42-ba54-4920-a099-d18087623997,39673.34,1,1,0,1,0,2022,11,10,177615,0.2233670579624468,2021-06-10,518,False,Normal,0,Normal,0.0,2021,6,10
392,392,c194f97f-00e3-4026-95b6-de85390239d9,2020-04-14,b8168aeb-ac6a-4c85-b687-6c624c61845e,45911.11,0,1,0,0,1,2020,4,14,105934,0.4333935280457643,2017-12-30,836,False,Normal,0,Normal,0.0,2017,12,30
393,393,6118433b-882c-4d1e-ac93-a7918b60c511,2024-04-16,27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,7370.24,0,0,1,0,0,2024,4,16,120404,0.0612125842995249,2023-08-07,253,True,Normal,0,Normal,0.0,2023,8,7
394,394,e00da49d-effa-4002-b040-413c4690fb15,2023-10-19,a902b73f-cf39-4648-883f-64c31ce362f8,45339.95,1,1,0,1,0,2023,10,19,53113,0.8536507069832244,2023-06-18,123,True,Anomaly,1,Anomaly,0.0,2023,6,18
395,395,efad49e9-c41c-447e-9d6b-9b626b535a19,2024-08-04,1139fa12-34c1-43ea-bd9c-4e6404015ced,41830.67,0,0,1,0,0,2024,8,4,113413,0.3688348778358741,2022-11-05,638,False,Normal,0,Normal,0.0,2022,11,5
396,396,7249f62c-0898-4462-980c-b95c19d45deb,2023-03-01,3ea6e5b2-0c76-4d28-9f49-5037b40a9181,21451.11,1,0,0,0,1,2023,3,1,144617,0.1483304867339248,2021-06-18,621,False,Normal,0,Normal,0.0,2021,6,18
397,397,705fddf5-66fa-4ca0-8b53-1932bd9419aa,2021-05-06,c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,12302.76,0,0,1,0,0,2021,5,6,112773,0.1090931339948391,2020-12-02,155,True,Normal,0,Normal,0.0,2020,12,2
398,398,fe54ee4b-80ff-4173-a3df-ecd70e731dd7,2021-08-14,937bf79b-bb44-4adc-aa98-fef8d0d75e37,5987.47,0,1,0,0,1,2021,8,14,184387,0.0324723001079251,2020-08-25,354,True,Normal,0,Normal,0.0,2020,8,25
399,399,c5c51060-9911-41e7-93d5-63ae51a3ac26,2023-07-15,e0527739-4d40-4f1b-bca5-be2952171bf3,26011.1,0,0,0,1,0,2023,7,15,188962,0.1376525438977148,2022-01-28,533,False,Normal,0,Normal,0.0,2022,1,28
400,400,8570b59f-a903-4e67-bc56-8b5324acb722,2021-04-11,8e85140d-0f9a-4b70-8670-7cd64ceda164,577.43,1,0,0,0,1,2021,4,11,190679,0.0030282831355314,2019-11-18,510,False,Normal,0,Normal,0.0,2019,11,18
401,401,bc36dc59-e134-4dfc-9777-7f10f2d2393f,2024-09-24,8e4c3ab5-6d5d-4477-adc2-9178a0411612,33386.38,0,0,0,1,0,2024,9,24,91215,0.3660185276544427,2023-08-07,414,False,Normal,0,Normal,0.0,2023,8,7
402,402,582b91ee-f8e8-435b-8c00-988a7ee1011a,2024-11-18,86433603-c92a-4d7c-a193-5990abdd1a8f,47693.48,0,0,1,0,0,2024,11,18,45539,1.0473106567996664,2023-06-30,507,False,Anomaly,1,Anomaly,0.0,2023,6,30
403,403,6883ac6e-6a94-4054-b241-4482519894d8,2020-12-01,89b5aab0-c121-49db-af12-b150605fb1eb,27930.52,0,1,0,0,1,2020,12,1,150040,0.1861538256464942,2019-06-19,531,False,Normal,0,Anomaly,0.0,2019,6,19
404,404,39b02e2a-d96e-484f-bdb0-174e7938878a,2021-09-04,7688d11f-ce47-48be-a4f4-3c62b523c0de,19650.63,1,1,0,0,1,2021,9,4,114943,0.1709597800649017,2020-09-14,355,True,Normal,0,Normal,0.0,2020,9,14
405,405,69a53b4f-8ff8-469d-8ec0-713dea2c7a51,2025-01-05,636f6e5c-2253-4706-87ad-8b268eaa5841,39531.74,1,1,0,0,1,2025,1,5,111479,0.3546115411871294,2022-05-14,967,False,Normal,1,Anomaly,0.0,2022,5,14
406,406,548c1d84-340d-4049-8147-65063e2bf9c9,2023-05-29,5efeef4f-d8dd-4bc0-b325-3aa3ec170298,33026.67,0,0,0,1,0,2023,5,29,199768,0.1653251271474911,2022-10-09,232,True,Normal,0,Normal,0.0,2022,10,9
407,407,d453f867-b97e-4224-891f-691217abb863,2021-02-15,9adf4709-ac75-4344-a08e-149e44b9e602,16959.67,0,0,0,1,0,2021,2,15,91902,0.1845408152162085,2020-11-15,92,True,Normal,0,Normal,0.0,2020,11,15
408,408,12a1fe7d-dfa5-4722-8a1f-c9df9a591974,2021-02-10,abe42e7d-b96c-4163-966b-e275c2fe8954,32318.38,0,0,1,0,0,2021,2,10,88759,0.3641138363433567,2018-12-21,782,False,Normal,0,Normal,0.1010667245542392,2018,12,21
409,409,3579c143-7ab9-4428-b78e-65108f10d33e,2024-07-09,e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,31770.92,1,1,0,1,0,2024,7,9,125167,0.25382824546406,2023-05-28,408,False,Normal,0,Normal,0.0,2023,5,28
410,410,30a5648e-efe9-43d0-b639-08bf03ece8ff,2024-12-25,c11bd1c4-ffe3-4366-bf33-7a151e086f20,38921.42,1,1,0,0,1,2024,12,25,40638,0.9577592401200846,2022-09-24,823,False,Anomaly,1,Anomaly,0.0,2022,9,24
411,411,b2149062-3e1a-463e-aa18-d32c7a9a8ef5,2023-03-13,3d44cb2c-ea45-4a41-a589-ada1345af934,10478.75,0,0,0,1,0,2023,3,13,171009,0.0612760147126759,2021-02-18,753,False,Normal,0,Normal,0.0050483237088823,2021,2,18
412,412,48769153-c688-43fe-9255-5c758d55119e,2022-01-28,4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76,15848.76,0,0,0,0,1,2022,1,28,134473,0.1178583061283677,2020-08-01,545,False,Normal,0,Normal,0.0,2020,8,1
413,413,e1fff6c0-8347-41da-9c11-ab6d42f5b3f5,2022-08-29,b8f0188e-fb37-4fae-8d85-63ca193e638d,13039.03,1,0,1,0,0,2022,8,29,143935,0.0905897106332719,2022-04-26,125,True,Normal,0,Normal,0.0,2022,4,26
414,414,51facefa-d6f8-4f7a-82fa-1da878308631,2024-09-29,0bb401e7-69f7-43f1-901b-a8515ee68495,39151.66,0,0,1,0,0,2024,9,29,56957,0.6873897852766122,2023-01-08,630,False,Anomaly,0,Anomaly,0.0,2023,1,8
415,415,bdc2b74b-38a5-4b49-9d34-aa1890019ed4,2020-11-25,95831d58-ef4c-4119-8da5-d39b42c21797,18716.95,0,0,0,0,1,2020,11,25,165097,0.1133694131328855,2020-09-11,75,True,Normal,1,Anomaly,0.0,2020,9,11
416,416,4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,2020-12-07,91ddb9bf-613d-4de9-bae2-802354720d2d,19638.92,0,0,0,1,0,2020,12,7,105876,0.1854898182779855,2020-05-26,195,True,Normal,1,Anomaly,0.0,2020,5,26
417,417,8cf6e8b8-7fd2-48c3-bee8-2983d5574241,2023-06-12,c36b9a0a-41e0-4a89-966a-9ce7af521b94,46253.37,1,1,1,0,0,2023,6,12,84476,0.5475326720015152,2021-05-04,769,False,Anomaly,0,Normal,0.0,2021,5,4
418,418,b93b17fb-f76d-45fd-bd16-45a0d253d966,2023-05-20,bb96f602-2b11-4c36-b5f8-e3a87d97ac0f,4589.27,1,0,0,0,1,2023,5,20,196096,0.0234031800750652,2021-05-06,744,False,Normal,0,Normal,0.0,2021,5,6
419,419,23d4526b-2b54-4f7a-9a28-37b2cb8383f2,2023-10-11,e3ad64d4-eab9-4b02-af1d-c1217d024c6d,41205.89,1,1,1,0,0,2023,10,11,174235,0.2364960541796998,2022-06-20,478,False,Normal,0,Normal,0.0,2022,6,20
420,420,f50d7a37-a44d-4fec-bd85-d7fa8ac97b01,2020-06-19,13075157-d8c1-48e7-96cd-315508a8ac7f,5578.6,0,0,0,0,1,2020,6,19,149456,0.037326035756343,2019-02-19,486,False,Normal,0,Normal,0.0,2019,2,19
421,421,0c6b7074-ab10-4c9b-9168-2e09f1f7d904,2023-12-30,a175a9c3-d7b1-42a9-a332-a50e6992896e,30329.77,1,1,0,0,1,2023,12,30,180848,0.1677086282402902,2023-03-14,291,True,Normal,0,Normal,0.0,2023,3,14
422,422,26a9e100-b509-409b-9166-58ce3b3f3800,2020-03-20,0f79a8a7-5f8a-44bd-b4bd-0c938177b661,22473.46,1,0,0,0,1,2020,3,20,30813,0.7293499496965566,2019-03-31,355,True,Anomaly,1,Anomaly,0.0,2019,3,31
423,423,ef145064-aab0-4015-a342-2e509e2a7324,2023-04-04,0406ff44-7ce4-4679-a8c6-dbc07bb3447b,17951.69,1,0,0,0,1,2023,4,4,55776,0.3218533060814687,2021-08-14,598,False,Anomaly,0,Normal,0.0,2021,8,14
424,424,694d7b00-8d38-4327-883f-13c601b158e9,2020-03-25,892621df-4655-48b7-b8e1-9f568787ea21,47421.27,0,0,0,1,0,2020,3,25,139493,0.3399544780024804,2018-11-09,502,False,Normal,0,Normal,0.0,2018,11,9
425,425,80913ac1-0463-450e-8964-6b96fa3c1628,2024-03-28,f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,25897.76,0,0,1,0,0,2024,3,28,48144,0.5379228979727484,2022-07-06,631,False,Anomaly,0,Anomaly,0.0457826805360679,2022,7,6
426,426,eb053fc4-1b65-4dab-ade4-6e91e8e6e840,2020-08-26,9ea9f508-3122-4592-bdb0-2235261e2555,7567.58,0,0,1,0,0,2020,8,26,78522,0.0963752833600774,2019-04-10,504,False,Normal,0,Normal,0.0,2019,4,10
427,427,5abca6e5-d0b1-43eb-809e-7a8086c5d1d6,2021-07-05,f5948a54-5f80-4eeb-943a-9aff659b0105,6748.39,0,0,0,1,0,2021,7,5,104926,0.0643157082134075,2019-11-28,585,False,Normal,0,Normal,0.0,2019,11,28
428,428,3e42df5b-90a3-4bbf-b580-e05067f1698c,2025-02-15,d3fbe043-af1d-4a1a-8ccb-235539d1c7ff,19451.29,1,0,1,0,0,2025,2,15,35710,0.5447014841781014,2024-04-16,305,True,Anomaly,1,Anomaly,0.0,2024,4,16
429,429,fdde64af-a75b-495a-94a3-4f7fd90dd19b,2024-06-18,67c0518b-17ef-4621-881c-79d4c27437eb,22771.17,0,0,0,0,1,2024,6,18,78895,0.2886262754293681,2022-05-05,775,False,Normal,0,Normal,0.0370199663347721,2022,5,5
430,430,79db7862-8d7d-4772-a08e-2f5c61177270,2020-06-14,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,28909.13,0,0,1,0,0,2020,6,14,41682,0.693563888489036,2018-03-12,825,False,Anomaly,0,Anomaly,0.0,2018,3,12
431,431,a518a418-6f14-43f6-9867-888b7ff6b824,2024-02-05,f94d8fcb-dba3-496f-ba32-3f6990dbfad6,14295.14,1,0,0,1,0,2024,2,5,63660,0.2245545083254791,2022-12-22,410,False,Normal,0,Normal,0.0,2022,12,22
432,432,eb4d8f42-8735-40a2-a511-09611869a217,2020-05-20,b139c476-de3c-488b-a6b9-d31a361f6d90,26128.39,1,0,1,0,0,2020,5,20,45836,0.5700407976263199,2019-07-08,317,True,Anomaly,0,Normal,0.0100302388656949,2019,7,8
433,433,45667c48-79ba-430a-9118-c400e336c243,2020-05-28,47c68688-ecf3-4053-af36-b8cc13087974,35349.87,0,0,0,1,0,2020,5,28,191471,0.184622579920719,2018-11-17,558,False,Normal,0,Normal,0.0,2018,11,17
434,434,a879d8f8-9042-4eb7-8b04-0f53e63949d4,2020-05-03,04022b3c-5082-41a5-99b5-9f84edc3a1c3,45865.71,1,1,0,0,1,2020,5,3,171316,0.2677257815965817,2017-10-20,926,False,Normal,1,Normal,0.0,2017,10,20
435,435,24e9bcfd-9647-4f9f-b508-507af622d842,2023-12-08,edcabf94-65f6-4a53-9226-a8b3b674410d,7218.56,0,0,0,1,0,2023,12,8,111520,0.064728837876614,2023-07-29,132,True,Normal,0,Anomaly,0.0,2023,7,29
436,436,905f9096-2996-46e2-8c9d-690713b22cec,2021-05-17,ad5229dd-639f-4471-9975-0f00d5aba8ae,22533.0,0,0,0,1,0,2021,5,17,150913,0.149311192541398,2021-02-10,96,True,Normal,0,Normal,0.0188160438920184,2021,2,10
437,437,6243bed7-54ec-4f33-8a62-4cbde582b678,2023-12-14,b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,49335.45,0,0,1,0,0,2023,12,14,182491,0.2703445649374489,2022-10-03,437,False,Normal,0,Anomaly,0.0,2022,10,3
438,438,bed63da0-8033-45c2-9413-d64db962c8a7,2025-01-17,3b6dca0d-6fe5-440b-9901-ef870dbf0caf,27337.48,0,0,0,0,1,2025,1,17,192017,0.1423701026471614,2023-05-12,616,False,Normal,1,Normal,0.0,2023,5,12
439,439,9aec56a8-5731-4609-9375-ee90d6b361e4,2024-01-07,f80b2cea-658e-44a2-9879-cf35f4719986,46402.56,1,1,1,0,0,2024,1,7,98773,0.4697899223472001,2021-11-09,789,False,Anomaly,1,Normal,0.8174601011170893,2021,11,9
440,440,a255e1bb-0795-4c1f-938d-6b8cc607b1e9,2021-07-16,3a67470c-7d98-402f-b357-41e5fe1a1ba9,18393.86,1,0,0,1,0,2021,7,16,192298,0.0956528929058024,2019-12-27,567,False,Normal,0,Normal,0.0,2019,12,27
